D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_35_499.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_35_499.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_35_499.jpg,0.0112782,1,0,30.19033
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_35_571.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_35_571.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_35_571.jpg,0.0112782,1,0,30.19033
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_35_641.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_35_641.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_35_641.jpg,0.0112782,1,0,30.19019
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_35_721.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_35_721.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_35_721.jpg,0.0112782,1,0,30.1903
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_35_801.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_35_801.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_35_801.jpg,0.0112782,1,0,30.19029
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_35_878.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_35_878.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_35_878.jpg,-0.01879699,1,0,30.19015
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_35_955.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_35_955.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_35_955.jpg,-0.05263158,1,0,30.18968
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_031.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_031.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_031.jpg,-0.06015037,1,0,30.18973
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_107.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_107.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_107.jpg,-0.06015037,1,0,30.18996
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_181.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_181.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_181.jpg,-0.06390978,1,0,30.18998
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_259.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_259.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_259.jpg,-0.06390978,1,0,30.19008
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_336.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_336.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_336.jpg,-0.06390978,1,0,30.19027
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_413.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_413.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_413.jpg,-0.06390978,1,0,30.18989
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_489.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_489.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_489.jpg,-0.06390978,1,0,30.19002
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_563.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_563.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_563.jpg,-0.06390978,1,0,30.18982
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_637.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_637.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_637.jpg,-0.06390978,1,0,30.18995
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_713.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_713.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_713.jpg,-0.06390978,1,0,30.19007
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_790.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_790.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_790.jpg,-0.07142857,1,0,30.18949
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_865.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_865.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_865.jpg,-0.07518797,1,0,30.18977
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_36_940.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_36_940.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_36_940.jpg,-0.07518797,1,0,30.18996
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_019.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_019.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_019.jpg,-0.07518797,1,0,30.18958
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_086.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_086.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_086.jpg,-0.07518797,1,0,30.18983
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_165.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_165.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_165.jpg,-0.07518797,1,0,30.18999
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_232.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_232.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_232.jpg,-0.07518797,1,0,30.19004
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_309.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_309.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_309.jpg,-0.07518797,1,0,30.19007
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_388.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_388.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_388.jpg,-0.07518797,1,0,30.19013
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_466.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_466.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_466.jpg,-0.07518797,1,0,30.19018
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_543.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_543.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_543.jpg,-0.07518797,1,0,30.19024
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_616.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_616.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_616.jpg,-0.07518797,1,0,30.19028
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_691.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_691.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_691.jpg,-0.05639098,1,0,30.19056
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_768.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_768.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_768.jpg,-0.02255639,1,0,30.19051
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_845.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_845.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_845.jpg,-0.02255639,1,0,30.19054
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_919.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_919.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_919.jpg,-0.02255639,1,0,30.19144
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_37_994.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_37_994.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_37_994.jpg,-0.02255639,1,0,30.19027
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_068.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_068.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_068.jpg,-0.02255639,1,0,30.19031
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_147.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_147.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_147.jpg,-0.02255639,1,0,30.19059
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_222.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_222.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_222.jpg,-0.02255639,1,0,30.19012
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_298.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_298.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_298.jpg,-0.03759398,1,0,30.19014
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_372.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_372.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_372.jpg,-0.04887218,1,0,30.19004
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_447.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_447.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_447.jpg,-0.04887218,1,0,30.1902
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_519.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_519.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_519.jpg,-0.04887218,1,0,30.19025
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_588.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_588.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_588.jpg,-0.04887218,1,0,30.19032
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_655.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_655.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_655.jpg,-0.04887218,1,0,30.19034
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_724.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_724.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_724.jpg,-0.04887218,1,0,30.19037
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_795.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_795.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_795.jpg,-0.04887218,1,0,30.19042
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_868.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_868.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_868.jpg,-0.04887218,1,0,30.19045
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_38_942.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_38_942.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_38_942.jpg,-0.04887218,1,0,30.19049
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_018.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_018.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_018.jpg,-0.04887218,1,0,30.1905
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_091.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_091.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_091.jpg,-0.04887218,1,0,30.19055
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_165.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_165.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_165.jpg,-0.04887218,1,0,30.18974
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_239.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_239.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_239.jpg,-0.04511278,1,0,30.19037
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_306.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_306.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_306.jpg,0.007518797,1,0,30.19027
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_374.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_374.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_374.jpg,0.01503759,1,0,30.18968
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_442.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_442.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_442.jpg,0.01503759,1,0,30.19016
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_521.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_521.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_521.jpg,0.01503759,1,0,30.1903
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_595.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_595.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_595.jpg,0.01503759,1,0,30.19033
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_665.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_665.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_665.jpg,0.01503759,1,0,30.19035
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_737.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_737.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_737.jpg,0.01503759,1,0,30.19034
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_813.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_813.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_813.jpg,0.007518797,1,0,30.19036
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_886.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_886.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_886.jpg,-0.04511278,1,0,30.18986
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_39_963.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_39_963.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_39_963.jpg,-0.04511278,1,0,30.1901
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_032.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_032.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_032.jpg,-0.04511278,1,0,30.19021
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_103.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_103.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_103.jpg,-0.04511278,1,0,30.1905
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_173.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_173.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_173.jpg,-0.04511278,1,0,30.1903
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_243.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_243.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_243.jpg,-0.04511278,1,0,30.19003
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_313.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_313.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_313.jpg,-0.04511278,1,0,30.19021
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_383.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_383.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_383.jpg,-0.03759398,1,0,30.19031
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_457.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_457.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_457.jpg,-0.01503759,1,0,30.19025
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_528.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_528.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_528.jpg,-0.01503759,1,0,30.19031
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_599.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_599.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_599.jpg,-0.01503759,1,0,30.19036
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_671.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_671.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_671.jpg,-0.01503759,1,0,30.19033
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_744.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_744.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_744.jpg,-0.01503759,1,0,30.19032
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_820.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_820.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_820.jpg,-0.01503759,1,0,30.1903
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_897.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_897.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_897.jpg,-0.01503759,1,0,30.1903
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_40_975.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_40_975.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_40_975.jpg,-0.01503759,1,0,30.19028
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_41_052.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_41_052.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_41_052.jpg,-0.01503759,1,0,30.1903
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_41_126.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_41_126.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_41_126.jpg,-0.01503759,1,0,30.19029
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_41_198.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_41_198.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_41_198.jpg,-0.01503759,1,0,30.1903
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_41_270.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_41_270.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_41_270.jpg,-0.01503759,1,0,30.19029
D:\code\car4\recorded_data\IMG\center_2019_08_14_16_39_41_342.jpg,D:\code\car4\recorded_data\IMG\left_2019_08_14_16_39_41_342.jpg,D:\code\car4\recorded_data\IMG\right_2019_08_14_16_39_41_342.jpg,-0.01503759,1,0,30.19029
